is the stereo in the bedroom on?	(Question): is the radio in the bedroom on ?	ROOT["(None, 'bedroom', 'radio', 'getSensor>checkState-on')"]	5	0	48c5325d89ff9809cc4c83d7c568718ab5d54bf1	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bedroom")', 'ROOT:S_STATE("on")']
check the status of the stereo in the bedroom.	(Question): is the radio in the bedroom on ?	ROOT["(None, 'bedroom', 'radio', 'getSensor>checkState-on')"]	5	0	48c5325d89ff9809cc4c83d7c568718ab5d54bf1	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bedroom")', 'ROOT:S_STATE("on")']
is the radio in the bedroom playing	(Question): is the radio in the bedroom on ?	ROOT["(None, 'bedroom', 'radio', 'getSensor>checkState-on')"]	5	0	d2833867e3bc997f17ef3fc75de048eb7ecf73a8	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bedroom")', 'ROOT:S_STATE("on")']
was the radio in the bedroom left on	(Question): is the radio in the bedroom on ?	ROOT["(None, 'bedroom', 'radio', 'getSensor>checkState-on')"]	5	0	d2833867e3bc997f17ef3fc75de048eb7ecf73a8	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bedroom")', 'ROOT:S_STATE("on")']
is the bedroom radio broken?	(Question): is the radio in the bedroom malfunctioning ?	ROOT["(None, 'bedroom', 'radio', 'getSensor>checkState-malfunctioning')"]	5	1	012e694039547740c69e56e8df386c9220be9433	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bedroom")', 'ROOT:S_STATE("malfunctioning")']
can you hear anything coming from the bedroom radio?	(Question): is the radio in the bedroom malfunctioning ?	ROOT["(None, 'bedroom', 'radio', 'getSensor>checkState-malfunctioning')"]	5	1	012e694039547740c69e56e8df386c9220be9433	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bedroom")', 'ROOT:S_STATE("malfunctioning")']
is the speaker in the bedroom failing?	(Question): is the radio in the bedroom malfunctioning ?	ROOT["(None, 'bedroom', 'radio', 'getSensor>checkState-malfunctioning')"]	5	1	42d22015216feae9e82a4edcd0d0932d6db2adeb	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bedroom")', 'ROOT:S_STATE("malfunctioning")']
is the speaker in the bedroom not working?	(Question): is the radio in the bedroom malfunctioning ?	ROOT["(None, 'bedroom', 'radio', 'getSensor>checkState-malfunctioning')"]	5	1	42d22015216feae9e82a4edcd0d0932d6db2adeb	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bedroom")', 'ROOT:S_STATE("malfunctioning")']
is the radio in the bedroom not working?	(Question): is the radio in the bedroom malfunctioning ?	ROOT["(None, 'bedroom', 'radio', 'getSensor>checkState-malfunctioning')"]	5	1	3eb6bf579c045a14c5fd6d1f1c0eaeb0cb8fe2bc	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bedroom")', 'ROOT:S_STATE("malfunctioning")']
is the radio working in the bedroom?	(Question): is the radio in the bedroom malfunctioning ?	ROOT["(None, 'bedroom', 'radio', 'getSensor>checkState-malfunctioning')"]	5	1	f41f95da1a7de574c65192429339259dfa7d6820	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bedroom")', 'ROOT:S_STATE("malfunctioning")']
is the stereo in  the bedroom working properly?	(Question): is the radio in the bedroom malfunctioning ?	ROOT["(None, 'bedroom', 'radio', 'getSensor>checkState-malfunctioning')"]	5	1	48c5325d89ff9809cc4c83d7c568718ab5d54bf1	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bedroom")', 'ROOT:S_STATE("malfunctioning")']
is the stereo malfunctioning in the bedroom?	(Question): is the radio in the bedroom malfunctioning ?	ROOT["(None, 'bedroom', 'radio', 'getSensor>checkState-malfunctioning')"]	5	1	48c5325d89ff9809cc4c83d7c568718ab5d54bf1	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bedroom")', 'ROOT:S_STATE("malfunctioning")']
do you have problems with the radio in the bedroom?	(Question): is the radio in the bedroom malfunctioning ?	ROOT["(None, 'bedroom', 'radio', 'getSensor>checkState-malfunctioning')"]	5	1	52772917d11fde98f1d4401a2aa8f66ab9f5e559	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bedroom")', 'ROOT:S_STATE("malfunctioning")']
does the radio in the bedroom work?	(Question): is the radio in the bedroom malfunctioning ?	ROOT["(None, 'bedroom', 'radio', 'getSensor>checkState-malfunctioning')"]	5	1	52772917d11fde98f1d4401a2aa8f66ab9f5e559	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bedroom")', 'ROOT:S_STATE("malfunctioning")']
is the radio in the bedroom on	(Question): is the radio in the bedroom off ?	ROOT["(None, 'bedroom', 'radio', 'getSensor>checkState-off')"]	5	0	960e98ed8a1c56d57d99bdb90115bd79b0b3fe4b	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bedroom")', 'ROOT:S_STATE("off")']
do you hear music playing in the bedroom	(Question): is the radio in the bedroom off ?	ROOT["(None, 'bedroom', 'radio', 'getSensor>checkState-off')"]	5	0	960e98ed8a1c56d57d99bdb90115bd79b0b3fe4b	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bedroom")', 'ROOT:S_STATE("off")']
did i turn the radio in my bedroom off?	(Question): is the radio in the bedroom off ?	ROOT["(None, 'bedroom', 'radio', 'getSensor>checkState-off')"]	5	0	358f1e099fefebc36f109d924ce978888e7338a8	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bedroom")', 'ROOT:S_STATE("off")']
is the radio in the bedroom off?	(Question): is the radio in the bedroom off ?	ROOT["(None, 'bedroom', 'radio', 'getSensor>checkState-off')"]	5	0	5068379864645e43641596dbb18be1e3f1133344	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bedroom")', 'ROOT:S_STATE("off")']
is the bedroom radio off?	(Question): is the radio in the bedroom off ?	ROOT["(None, 'bedroom', 'radio', 'getSensor>checkState-off')"]	5	0	5068379864645e43641596dbb18be1e3f1133344	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bedroom")', 'ROOT:S_STATE("off")']
have you checked to see if the stereo in the bedroom is off?	(Question): is the radio in the bedroom off ?	ROOT["(None, 'bedroom', 'radio', 'getSensor>checkState-off')"]	5	0	9320e5317848f3f34251b83601f5e1bb54835eb2	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bedroom")', 'ROOT:S_STATE("off")']
is the speaker in bathroom working?	(Question): is the radio in the bathroom not malfunctioning ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-not malfunctioning')"]	8	2	978abde38016d3dfe3033213cc2c2017acd0002d	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("not malfunctioning")']
is bathroom speaker working?	(Question): is the radio in the bathroom not malfunctioning ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-not malfunctioning')"]	8	2	978abde38016d3dfe3033213cc2c2017acd0002d	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("not malfunctioning")']
is the radio in the bathroom working?	(Question): is the radio in the bathroom not malfunctioning ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-not malfunctioning')"]	8	2	8aff6a2a9ca370c7e088d18e5f8d6af3311cb77a	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("not malfunctioning")']
does the bathroom radio function?	(Question): is the radio in the bathroom not malfunctioning ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-not malfunctioning')"]	8	2	f1790f06fe7c38e83a78a3393d4df1fdeafb96e9	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("not malfunctioning")']
is the music in the bathroom working?	(Question): is the radio in the bathroom not malfunctioning ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-not malfunctioning')"]	8	2	4baa62225f4906729062ba676b3642833eda27d0	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("not malfunctioning")']
is the music turned on?	(Question): is the radio in the bathroom not malfunctioning ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-not malfunctioning')"]	8	2	4baa62225f4906729062ba676b3642833eda27d0	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("not malfunctioning")']
can i listen to music in the bathroom?	(Question): is the radio in the bathroom not malfunctioning ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-not malfunctioning')"]	8	2	e2fce8c25633521bb4b619ac80ddb2dec962615c	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("not malfunctioning")']
is someone playing music in the bathroom?	(Question): is the radio in the bathroom on ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-on')"]	15	0	fabd144fe88757f6203c8e762b0a234c2a6764f1	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("on")']
do you hear that music?	(Question): is the radio in the bathroom on ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-on')"]	15	0	fabd144fe88757f6203c8e762b0a234c2a6764f1	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("on")']
in the bathroom is the music on?	(Question): is the radio in the bathroom on ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-on')"]	15	0	9388cb8cbac29069d62b7c2ffb93e1cf34ab3568	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("on")']
can you tell me if the music is on in the bathroom?	(Question): is the radio in the bathroom on ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-on')"]	15	0	9388cb8cbac29069d62b7c2ffb93e1cf34ab3568	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("on")']
is the music player in the bathroom on?	(Question): is the radio in the bathroom on ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-on')"]	15	0	5fd79f6ca5168f7eb19855e77081fd9e2e580b00	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("on")']
is the speaker on in the bathroom?	(Question): is the radio in the bathroom on ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-on')"]	15	0	d5d38e959e1ae0434f650cb586e8709acd4ef550	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("on")']
is the bathroom speaker on?	(Question): is the radio in the bathroom on ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-on')"]	15	0	d5d38e959e1ae0434f650cb586e8709acd4ef550	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("on")']
is the music playing in the bathroom	(Question): is the radio in the bathroom on ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-on')"]	15	0	d2833867e3bc997f17ef3fc75de048eb7ecf73a8	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("on")']
why is the music in the bathroom playing so loudly?	(Question): is the radio in the bathroom malfunctioning ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-malfunctioning')"]	3	2	93dccd336436ffd7de68865de12b5045a31e0f29	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("malfunctioning")']
why can't i hear the music in the bathroom?	(Question): is the radio in the bathroom malfunctioning ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-malfunctioning')"]	3	2	93dccd336436ffd7de68865de12b5045a31e0f29	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("malfunctioning")']
did i leave the bathroom stereo on?	(Question): is the radio in the bathroom malfunctioning ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-malfunctioning')"]	3	2	1df84ab17ca6257102360db802e7015d32457107	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("malfunctioning")']
is the bathroom stereo still on?	(Question): is the radio in the bathroom malfunctioning ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-malfunctioning')"]	3	2	1df84ab17ca6257102360db802e7015d32457107	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("malfunctioning")']
is the music player in the bathroom broken?	(Question): is the radio in the bathroom malfunctioning ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-malfunctioning')"]	3	2	847733f1a933d72cc86941afa296766d74bf3b98	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("malfunctioning")']
is my bathroom boombox not playing?	(Question): is the radio in the bathroom malfunctioning ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-malfunctioning')"]	3	2	847733f1a933d72cc86941afa296766d74bf3b98	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("malfunctioning")']
did someone break the stereo?	(Question): is the radio in the bathroom malfunctioning ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-malfunctioning')"]	3	2	b071f173523e62b581726886626198199d5e6dee	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("malfunctioning")']
is the bathroom stereo busted?	(Question): is the radio in the bathroom malfunctioning ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-malfunctioning')"]	3	2	b071f173523e62b581726886626198199d5e6dee	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("malfunctioning")']
does the radio in the bathroom need to be fixed?	(Question): is the radio in the bathroom malfunctioning ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-malfunctioning')"]	3	2	d934b4e6119ec21b0a7b89b2f0098aaa21f9e91e	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("malfunctioning")']
turn off the music in the bathroom	(Question): is the radio in the bathroom off ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-off')"]	4	1	c5e53b676347f8fccee0d464cebb5cd2abb7ab97	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("off")']
did i leave the radio in the bathroom on?	(Question): is the radio in the bathroom off ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-off')"]	4	1	5166b3d8264da77520d8386cce4a09e2977ec690	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("off")']
is somebody in the bathroom using the stereo or is it currently off?	(Question): is the radio in the bathroom off ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-off')"]	4	1	5166b3d8264da77520d8386cce4a09e2977ec690	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("off")']
did i leave the radio on in the bathroom?	(Question): is the radio in the bathroom off ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-off')"]	4	1	3a1ec38a8af0e96ef31c77e3e39272c8d141d30b	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("off")']
can you let me know if the radio is still playing in the bathroom?	(Question): is the radio in the bathroom off ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-off')"]	4	1	3a1ec38a8af0e96ef31c77e3e39272c8d141d30b	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("off")']
is the bathroom radio off?	(Question): is the radio in the bathroom off ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-off')"]	4	1	fad137c4c1e39ceb3f68c23ddadbe3e6284dbebc	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("off")']
is someone listening to music in the bathroom?	(Question): is the radio in the bathroom off ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-off')"]	4	1	93972540802157aff79547c8f9e0f629bca238fe	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("off")']
is my bathroom stereo off?	(Question): is the radio in the bathroom off ?	ROOT["(None, 'bathroom', 'radio', 'getSensor>checkState-off')"]	4	1	93972540802157aff79547c8f9e0f629bca238fe	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("bathroom")', 'ROOT:S_STATE("off")']
is the radio that's in the living room working?	(Question): is the radio in the livingroom not malfunctioning ?	ROOT["(None, 'livingroom', 'radio', 'getSensor>checkState-not malfunctioning')"]	5	0	c4fee8af6cdd015becee873d3a64475deb9f75a7	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("livingroom")', 'ROOT:S_STATE("not malfunctioning")']
does the radio placed in the living room functioning as it should be?	(Question): is the radio in the livingroom not malfunctioning ?	ROOT["(None, 'livingroom', 'radio', 'getSensor>checkState-not malfunctioning')"]	5	0	c4fee8af6cdd015becee873d3a64475deb9f75a7	['ROOT:##token##("is")', 'ROOT:##token##("the")', 'ROOT:APPLIANCE("radio")', 'ROOT:##token##("in")', 'ROOT:##token##("the")', 'ROOT:ROOM("livingroom")', 'ROOT:S_STATE("not malfunctioning")']
